situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,codIBGEmunicipio,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,emailContatoRegular,emailContatoFretamento,tipoOutorgaRodoviario,tipoOutorgaSemiurbano,tipoOutorgaFretamento,dataAutorizacaoRodoviario,dataVigenciaRodoviario,dataAutorizacaoSemiurbano,dataVigenciaSemiurbano,dataAutorizacaoFretamento,dataVigenciaFretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia
ativa,nacional,95383246000104,PITTNER TRANSPORTES E VEÍCULOS LTDA - ME,"RUA MARECHAL FLORIANO PEIXOTO, 2160",CENTRO,410940,GUARAPUAVA,PR,85010250,42-3623-0444,34,não,não,sim,41.4478,,transpittner@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41675,42405,0,0,140,0,0,1,5,0,0,0,0,5,0,0,147,0,0,4453,0,0,1,0,0,34,42080
ativa,nacional,9281861000160,PIZATI & ANTUNEZ LTDA,"RUA SEBASTIÃO DOS ANJOS, 800, SALA 02",CONSTRUMAT,510840,VARZEA GRANDE,MT,78115256,65-30520989,4,não,não,sim,51.796,,megattur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41466,42196,0,0,6,0,0,0,2,0,0,0,0,2,0,0,3,0,0,115,0,0,0,0,0,0,42080
ativa,nacional,9148144000164,PIZZOL AUTOMOVEIS LTDA- ME,"AVENIDA MODOLO, Nº 187",PEDRA AZUL DO ARACE,320190,DOMINGOS MARTINS,ES,29278000,27-3248-1224,5,não,não,sim,32.8213,,pizzoltransportes@gmail.com; e.j.pizzol@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41634,42364,0,0,8,0,0,0,3,0,0,0,0,3,0,0,7,0,0,147,0,0,0,0,0,0,42080
ativa,nacional,18451629000113,PJL TURISMO E VIAGENS LTDA - ME,"RUA TURMALINA, N° 352",MAJOR LAGE DE CIMA,313170,ITABIRA,MG,35900395,31-3831-6953,9,não,não,sim,31.8301,,joaocruzluiz@uai.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41675,42405,0,0,11,0,0,0,3,0,0,0,0,3,0,0,11,0,0,493,0,0,0,0,0,0,42080
ativa,nacional,13751013000144,PLANALTO SUL TURISMO LTDA,"RUA JOSÉ LINHARES, Nº 158 - SALA 02",CONTA DINHEIRO,420930,LAGES,SC,88520271,49-3223-1612,8,não,não,sim,42.7237,,planaltosulturismo@live.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41733,42464,0,0,31,0,0,0,2,0,0,0,0,2,0,0,32,0,0,751,0,0,0,0,0,0,42080
ativa,nacional,3590924000183,PLANALTO TRANSPORTADORA TURISTICA LTDA,SMC - QUADRA 02 - LOTES 7/9,CEILÂNDIA,530010,BRASILIA,DF,72265705,61-33781000,22,não,não,sim,53.8091,,turismo.planalto@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41597,42327,0,0,130,0,0,0,8,0,0,0,0,8,0,0,101,0,0,2998,0,0,0,0,0,0,42080
ativa,nacional,95592077000104,PLANALTO TRANSPORTES LTDA.,"BR 158, KM 323, 800     BAIRRO CERRITO",,431690,SANTA MARIA,RS,97095080,(55) 3220-7470,351,sim,não,sim,43.2279,cadastroantt@planaltotransportes.com.br,tecnico@planaltotransportes.com.br,AUTORIZAÇÃO,na,AUTORIZAÇÃO,28594,42704,NULL,NULL,41431,42161,2,0,136,4,0,16,117,0,0,70,0,74,976,0,121,75967,0,4864,25,608,16,22,4059,470,42080
ativa,nacional,8356058000184,PLANETA BRASIL LTDA-ME,"RUA TIRO, 85",SÃO SALVADOR,310620,BELO HORIZONTE,MG,30881440,31-3477-6184,4,não,não,sim,31.5271,,hawaihpturismoltda@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41562,42292,0,0,51,0,0,0,2,0,0,0,0,2,0,0,51,0,0,1419,0,0,0,0,0,0,42080
ativa,nacional,46909073000100,PLANETA TRANSPORTES E TURISMO LTDA,"AV. DOM PEDRO I, 180",SILVEIRA,354780,SANTO ANDRÉ,SP,9110000,11-4972-2844,8,não,não,sim,35.0806,,planetatur@planetatur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41597,42327,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,42080
ativa,nacional,8754352000144,PLANETA TUR TURISMO LTDA - ME,"RUA GERHARD HEINRICHS, 388",XAXIM,410690,CURITIBA,PR,81830630,041-96397903,6,não,não,sim,41.7964,,planetatur01@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41466,42196,0,0,142,0,0,0,7,0,0,0,0,7,0,0,124,0,0,3457,0,0,0,0,0,0,42080
ativa,nacional,12563963000182,PLANETA TURISMO & TRANSPORTES LTDA-ME,"RUA SÃO JOÃO,420 SL. 01",POUSO ALEGRE,315250,POUSO ALEGRE,MG,37550000,35-8709-4023,2,não,não,sim,31.8714,,planetatur2@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42080
ativa,nacional,467451000133,PLANETA TURISMO LTDA,"RUA JOSÉ RIBEIRO, 44",BOA VISTA,521530,ORIZONA,GO,75280000,64-3474-1733,5,não,não,sim,52.1503,,planeta-turismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41466,42196,0,0,11,0,0,0,4,0,0,0,0,4,0,0,10,0,0,382,0,0,0,0,0,0,42080
ativa,nacional,10384747000144,PLANETATUR LTDA,"RUA VEREADOR CÉSAR MANSUR MIRANDA, 157",ALFA SUL,313940,MANHUAÇU,MG,36900000,33-3331-8987,8,não,não,sim,31.6967,,planeta.tur1@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41375,42105,0,0,114,0,0,0,4,0,0,0,0,4,0,0,108,0,0,3512,0,0,0,0,0,0,42080
ativa,nacional,4200201000193,PLÁTANOS TRANSPORTES COLETIVOS LTDA,"RUA ALBERTO SCHUCK, 14",CENTRO,431247,MORRO REUTER,RS,93990000,51-3569-1258,15,não,não,sim,43.2602,,platanos@brturbo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,13,0,0,0,2,0,0,0,0,2,0,0,12,0,0,247,0,0,0,0,0,0,42080
ativa,nacional,3018146000152,PLAUTUR TRANSPORTES E TURISMO LTDA,"RUA GENERAL ALCIDES ETCHEGOYEN, 1398",JARDIM LA SALLE,412770,TOLEDO,PR,85903010,45-3277-2815--9972-3496,8,não,não,sim,41.494,,plautur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41733,42464,0,0,4,0,0,1,2,0,0,0,0,2,0,0,4,0,0,78,0,0,1,0,0,20,42080
ativa,nacional,71524052000105,PLAYBUS TRANSPORTADORA TURÍSTICA LTDA,"RUA GASPAR DE LEMOS, 376 B",VILA MANCHESTER,355030,SAO PAULO,SP,3443040,11-2098-3344--2296-3536,16,não,não,sim,35.0717,,playbus@playbus.com.br; wladimir@srorgcontabil.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,154,0,0,0,19,0,0,0,0,19,0,0,157,0,0,5849,0,0,0,0,0,0,42080
ativa,nacional,5326766000184,PLUMA CONFORTO E TURISMO LTDA,"RUA DOS PRACINHAS DE BOTUCATU, 251 - SALA 06",CONVIVIO PARQUE RESIDENCIAL,350750,BOTUCATU,SP,18605180,41-3212-2662,216,não,não,sim,35.3503,,fretamento@pluma.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41402,42132,0,0,421,0,0,67,49,0,0,0,0,49,0,0,432,0,0,16746,0,0,69,0,0,2470,42080
ativa,nacional,76530278000132,PLUMA CONFORTO E TURISMO S/A,"ROD. BR-116, KM 108, 19941,  PINHEIRINHO",,410690,CURITIBA,PR,81690400,*(41) 3212-2617,256,sim,não,não,na     ,angela@pluma.com.br,,AUTORIZAÇÃO JUDICIAL,na,na,21510,42704,NULL,NULL,NULL,NULL,38,0,0,14,0,0,177,0,0,177,0,0,25622,0,0,664232,0,0,6062,0,0,74822,0,0,42080
ativa,nacional,4278815000198,PM INAGAKI TRANSPORTES EIRELI-EPP,"AV. JOSÉ MADUREIRA, 993 SALA 01",CENTRO,412610,SAO TOMÉ,PR,87220000,44-3607-1535,36,não,não,sim,41.3563,,japatur@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41375,42105,0,0,18,0,0,16,3,0,0,0,0,3,0,0,17,0,0,721,0,0,14,0,0,543,42080
ativa,nacional,13031647000122,POKER TRANSPORTES E TURISMO LTDA,RUA PEDRO OSÓRIO Nº 98,SANTO ANTONIO,430790,FARROUPILHA,RS,95180000,054-54 3324 1452,2,não,não,sim,43.7022,,gi.ca02@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,9,0,0,38,4,0,0,0,0,4,0,0,8,0,0,285,0,0,45,0,0,1494,42080
ativa,nacional,9597512000151,POLACOTUR TRANSPORTE LTDA,"RUA ALVORADA, 388, SALA 3",CENTRO,410880,GUAIRA,PR,85980000,44-3642-1085,16,não,não,sim,41.7077,,transporte@polacotur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41562,42292,0,0,52,0,0,34,7,0,0,0,0,7,0,0,44,0,0,1535,0,0,33,0,0,1056,42080
ativa,nacional,55586093000170,POLAZTUR TRANSPORTE E TURISMO LTDA,RUA MINAS GERAIS 202,JARDIM BRASIL,354060,PORTO FELIZ,SP,18540000,15-3261-9452,13,não,não,sim,35.2736,,turismo@polaz.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41597,42327,0,0,6,0,0,0,4,0,0,0,0,4,0,0,7,0,0,223,0,0,0,0,0,0,42080
ativa,nacional,3184521000134,POLENTUR - VIAGENS & TURISMO LTDA - ME,"RUA JOSE PEREIRA LIMA, Nº 1877",CENTRO,170550,COLINAS DO TOCANTINS,TO,77760000,63-3476-4056,9,não,não,sim,17.6284,,polentur@ibest.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41872,42603,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42080
ativa,nacional,11772761000188,POLITUR AGENCIA DE VIAGENS E TURISMO LTDA,AV. SANTOS DUMONT Nº 2.525 LOJA 04 - BAIRRO ALDEOTA,,230440,FORTALEZA,CE,60150161,,24,sim,não,não,na     ,weuleradv@hotmail.com,,AUTORIZAÇÃO JUDICIAL,na,na,41430,42704,NULL,NULL,NULL,NULL,2,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42080
ativa,nacional,2374243000115,POLLO VIAGENS E TRANSPORTES LTDA ME,ADE CONJUNTO 19 - LOTES 32/33,SAMAMBAIA,530010,BRASILIA,DF,72314719,61-3459-3161-3459-5851,55,não,não,sim,53.226,,wemerson.vilarica@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41597,42327,0,0,138,0,0,0,3,0,0,0,0,3,0,0,131,0,0,6833,0,0,0,0,0,0,42080
ativa,nacional,517007000185,POLONI VIAGENS E TURISMO LTDA,"RUA LUIZ MASSOLINE, 773",QUINTILIANO SPURIO,353990,POLONI,SP,15160000,17-3819-1443,17,não,não,sim,35.1783,,poloni.turismo@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,112,0,0,0,17,0,0,0,0,17,0,0,118,0,0,5106,0,0,0,0,0,0,42080
ativa,nacional,51562064000117,POMPTUR POMPÉIA TURISMO LTDA,"RUA HEITOR PENTEADO, 626",SUMAREZINHO,355030,SAO PAULO,SP,5438000,11-3931-6334--3932-0805,33,não,não,sim,35.0778,,pompbus@pomptur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41962,42693,0,0,78,0,0,0,9,0,0,0,0,9,0,0,78,0,0,2981,0,0,0,0,0,0,42080
ativa,nacional,74183765000140,PONTALINA TRANSPORTE E TURISMO LTDA - ME,"RUA ONZE, N° 1191",CENTRO,411530,MARIOPOLIS,PR,85525000,46-3226-1253,6,não,não,sim,41.2503,,pontalinaturismo@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41884,42615,0,0,1,0,0,0,3,0,0,0,0,3,0,0,1,0,0,42,0,0,0,0,0,0,42080
ativa,nacional,2082716000100,PONTE ALTA TURISMO LTDA,ARS SE 65 QI 03 LOTES 39/63 E 74/84 SALA 01,CENTRO,172100,PALMAS,TO,77143250,63-3214-1399--3214-1365,31,não,não,sim,17.3994,,pontealtaturismo@globo.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41466,42196,0,0,132,0,0,0,14,0,0,0,0,14,0,0,139,0,0,5440,0,0,0,0,0,0,42080
ativa,nacional,7776931000125,PONTE SEGURA TRANSPORTE COLETIVO LTDA,"RUA GOV. VALADARES, 837",CENTRO,311060,CAMBUI,MG,37600000,35-3431-1010,12,não,não,sim,31.5519,,epsltda@bol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,130,0,0,0,5,0,0,0,0,5,0,0,138,0,0,6226,0,0,0,0,0,0,42080
ativa,nacional,14666954000142,PONTUAL TRANSPORTE DE PASSAGEIROS LTDA,"RUA CAPITAO JOAO ALVES DE LIRA, 473",UNIVERSITÁRIO,250400,CAMPINA GRANDE,PB,58429150,83-33224382,4,não,não,sim,25.7879,,pontualtransportecg@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,20,0,0,0,2,0,0,0,0,2,0,0,8,0,0,319,0,0,0,0,0,0,42080
ativa,nacional,10640746000113,PONTUAL VIAGENS E TURISMO LTDA,"JOSÉ OSÓRIO, Nº 101",MADALENA,261160,RECIFE,PE,50610280,81-2125-4000,11,não,não,sim,26.7461,,operacoes.receptivo@pontualturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,50,0,0,0,4,0,0,0,0,4,0,0,48,0,0,1079,0,0,0,0,0,0,42080
ativa,nacional,4954032000187,"POR DO SOL TURISMO, TRANSPORTES RODOVIÁRIOS LTDA ME","RUA JORGE LACERDA, 1518",CENTRO,420280,BRAÇO DO NORTE,SC,88750000,48-3658-2979,9,não,não,sim,42.7484,,contato@pordosoltur.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41933,42664,0,0,18,0,0,0,3,0,0,0,0,3,0,0,18,0,0,544,0,0,0,0,0,0,42080
ativa,nacional,13766735000172,PORTO SOL TRANSPORTES LTDA,RUA ELAINE CRISTINA Nº 987,JARDIM ELDORADO,421190,PALHOÇA,SC,88133340,48-3244-5876,15,não,não,sim,42.722,,contato@desterroturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41634,42364,0,0,90,0,0,4,5,0,0,0,0,5,0,0,95,0,0,2867,0,0,5,0,0,179,42080
ativa,nacional,7879295000167,PORTO VELHO TURISMO LTDA - ME,JAIME CORA Nº 47,MORADA DAS ACACIAS,320140,CASTELO,ES,29360000,28-3542-2523,22,não,não,sim,32.5451,,portovelhoturismo@hotmail.com; andrea@agadelha.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41634,42364,0,0,38,0,0,0,6,0,0,0,0,6,0,0,38,0,0,1341,0,0,0,0,0,0,42080
ativa,nacional,3997357000184,PORTOVAN TURISMO E EVENTOS LTDA - ME,"AV. TAPIAÇU, 310 SALA 302",PASSO D AREIA,431490,PORTO ALEGRE,RS,91030080,51-5134630066,4,não,não,sim,43.8413,,portovan@portovan.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,3,0,0,1,2,0,0,0,0,2,0,0,3,0,0,40,0,0,1,0,0,30,42080
ativa,nacional,20392367000105,PORTTARE VIAGENS E LOCADORA DE VEÍCULOS LTDA,"RUA CONCEIÇÃO DAS ALAGOAS, Nº 0254",JARDIM DAS LARANJEIRAS,312710,FRUTAL,MG,38200000,34-34-3421-2112,9,não,não,sim,31.8662,,porttareviagens@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41997,42728,0,0,48,0,0,0,2,0,0,0,0,2,0,0,9,0,0,361,0,0,0,0,0,0,42080
ativa,nacional,3383858000170,POSTO PAULISTA PNEUS LTDA,"R. AMERICA, 471",CENTRO,500320,CORUMBA,MS,79302070,67-3231-4183,5,não,não,sim,50.7712,,posto.br@terra.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,27,0,0,0,3,0,0,0,0,3,0,0,22,0,0,736,0,0,0,0,0,0,42080
ativa,nacional,34341602000124,POUSADA RECANTO DO PRADO LTDA.,"RUA IV, S/N, QUADRA 01, LOTE 02",NOVO PRADO,292550,PRADO,BA,45980000,73-73- 3298-1447,3,não,não,sim,29.6939,,marcos_pego@pousadarecantodoprado.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42080
ativa,nacional,6950001000183,PRADI TRANSPORTADORA TURÍSTICA LTDA,"RUA ALCIDES DARCANCHY, 199",SANTA FELICIDADE,410690,CURITIBA,PR,82410160,41-3364-7449,7,não,não,sim,41.3865,,rpradi@terra.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,90,0,0,12,3,0,0,0,0,3,0,0,85,0,0,2890,0,0,13,0,0,344,42080
ativa,nacional,26235135000120,PRADUSTUR LTDA,"RUA ÁSIA, 548",TIBERY,317020,UBERLANDIA,MG,38405104,34-3213-4854,49,não,não,sim,31.2465,,pradustur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,394,0,0,0,8,0,0,0,0,8,0,0,392,0,0,14913,0,0,0,0,0,0,42080
ativa,nacional,5168228000109,PRAIA GRANDE TRANSPORTES LTDA,"AVENIDA JOSE SARNEY, 84B",VILA ITAMAR,211130,SAO LUIS,MA,65055260,98-3258-1991--3258-2196,9,não,não,sim,21.4956,,praiagrandetransportes@ibest.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41634,42364,0,0,13,0,0,0,3,0,0,0,0,3,0,0,17,0,0,706,0,0,0,0,0,0,42080
ativa,nacional,5652876000136,PRAINHENSE TRANSPORTES LTDA,RUA EDWARDS MANOEL SILVA 235,DISTRITO INDUSTRIAL,317020,UBERLANDIA,MG,38402354,34-3229-1596,45,não,não,sim,31.3885,,atendimento@ptranstur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,129,0,0,0,7,0,0,0,0,7,0,0,152,0,0,5000,0,0,0,0,0,0,42080
ativa,nacional,73164998000133,PRELÚDIO TRANSPORTE E TURISMO LTDA,RUA GUAIMBE  160,MINI DISTRITO INDUSTRIAL,350920,CAJAMAR,SP,7776005,11-4447-5044,13,não,não,sim,35.0828,,preludio@preludioturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,18,0,0,0,19,0,0,0,0,19,0,0,17,0,0,697,0,0,0,0,0,0,42080
ativa,nacional,19687000107,PRESMIC TURISMO LTDA,"SIA TRECHO 3,  LOTE 625/695,  BLOCO C,  SALA 208",GUARA,,,,71200030,61-3233-0115,8,não,não,sim,na.2257,,presmic@presmic.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41597,42327,0,0,16,0,0,0,3,0,0,0,0,3,0,0,16,0,0,572,0,0,0,0,0,0,42080
ativa,nacional,19453704000148,PRETINHO TURISMO LTDA-ME,"RUA HORACIO AMARAL,125- FUNDOS",ASSAI,410190,ASSAI,PR,86220000,43-8445-1620,7,não,não,sim,41.8497,,pretinhoturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41872,42603,0,0,16,0,0,0,2,0,0,0,0,2,0,0,15,0,0,626,0,0,0,0,0,0,42080
ativa,nacional,93925386000123,PRETTES LOCADORA DE VEICULOS LTDA,"RUA 15 DE NOVEMBRO, 559",CENTRO,430535,CHARQUEADAS,RS,96745000,51-3658-6112,5,não,não,sim,43.6362,,pretteslocadora@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41872,42603,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,24,0,0,0,0,0,0,42080
ativa,nacional,6350422000173,PRIMATUR TRANSPORTES LTDA - ME,"RUA CARLOS TREIN FILHO, 586 SALA 203",CENTRO,431680,SANTA CRUZ DO SUL,RS,96810070,51-3718-2140,24,não,não,sim,43.3881,,andrea@primaveratransportes.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41375,42105,0,0,21,0,0,1,5,0,0,0,0,5,0,0,20,0,0,506,0,0,0,0,0,0,42080
ativa,nacional,13367119000149,PRIMAVERA TRANSPORTE DE PASSAGEIROS LTDA.,"RUA INTENDENTE KOELZER, N° 1220",ARAÇA,432270,VERA CRUZ,RS,96880000,51-37182140,15,não,não,sim,43.8207,,andrea@primaveratransportes.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41634,42364,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42080
ativa,nacional,5114481000180,PRIME PLUS LOCAÇAO DE VEICULOS E TRANSPORTES TURISTICOS LTDA,"AV. MONSENHOR TABOSA, 1300",PRAIA DE IRACEMA,230440,FORTALEZA,CE,60165011,85-3265-9898,5,não,não,sim,23.3893,,trafego.aju@primeplus.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,75,0,0,0,2,0,0,0,0,2,0,0,71,0,0,763,0,0,0,0,0,0,42080
ativa,nacional,20992999000100,PRIME TURISMO LTDA.,"AV. AMINTAS MACIEL, N° 96",ERECHIM,430700,ERECHIM,RS,99700390,54-3321-8363,3,não,não,sim,43.8672,,contatoprimeturismo@hotmail.com;rjussara@msn.com;,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41997,42728,0,0,5,0,0,14,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,52,42080
ativa,nacional,18180732000176,PRIMEIRA CLASSE TRANSPORTADORA TURISTICA LTDA - ME,R. SÃO BERNARDO 148,DISTRITO INDUSTRIAL I,353050,MOCOCA,SP,13733420,19-3656-3707,8,não,não,sim,35.8308,,classe.a.transp@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41675,42405,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42080
ativa,nacional,11396871000192,PRIMEIRA CLASSE TRANSPORTES LTDA-ME,"RUA CAPITAO GRISNEZ, 243, QD. 28, LT. 13",VILA REGINA,520870,GOIANIA,GO,74453500,64-36123592,0,não,não,sim,52.8625,,ofdjr@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41962,42693,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42080
ativa,nacional,79500070000169,PRIMIERI & SEBASTIANY TURISMO LTDA,"RUA ESTADOS UNIDOS, Nº 118",DAS NAÇÕES,420200,BALNEARIO CAMBORIU,SC,88338305,47-33684980,9,não,não,sim,42.6261,,contato@turismoprimieri.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41872,42603,0,0,17,0,0,0,2,0,0,0,0,2,0,0,18,0,0,336,0,0,0,0,0,0,42080
ativa,nacional,57411076000127,PRIMOTUR TRANSPORTES E TURISMO LTDA - ME,"RUA RUBENS DO AMARAL, 585",JD. BELA VISTA,353440,OSASCO,SP,6070210,11-3699-6876-2922-7452,56,não,não,sim,35.1497,,adm@primoturturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,86,0,0,0,18,0,0,0,0,18,0,0,86,0,0,3303,0,0,0,0,0,0,42080
ativa,nacional,7902903000107,PRINCESA DOS VALES TURISMO LTDA ME,"RUA NEREU RAMOS , 267",BAIRRO BORTOLON,421950,XANXERE,SC,89820000,49-3433-8514,4,não,não,sim,42.8363,,princesadosvales@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,96,0,0,31,3,0,0,0,0,3,0,0,78,0,0,2096,0,0,35,0,0,996,42080
ativa,nacional,73759326000170,PRÍNCIPE TRANSPORTES E TURISMO LTDA,"RUA TUBARÃO, 205",AMÉRICA,420910,JOINVILLE,SC,89204340,47-3422-1777,3,não,não,sim,42.239,,principe@principeturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41634,42364,0,0,65,0,0,0,5,0,0,0,0,5,0,0,65,0,0,2386,0,0,0,0,0,0,42080
ativa,nacional,10707012000104,PRISCILATUR TRANSPORTES E TURISMO LTDA,"RUA SOUZA CALDAS, 402",UVARANAS,411990,PONTA GROSSA,PR,84031010,42-3226-5297,23,não,não,sim,41.6991,,rscgomes@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,74,0,0,0,6,0,0,0,0,6,0,0,82,0,0,3639,0,0,0,0,0,0,42080
ativa,nacional,6180044000127,PROBST. PROBST & CIA LTDA,"RUA MARIPA Nº 550, SALA 1.",CENTRO,411722,NOVA SANTA ROSA,PR,85930000,45-45-32531368/32531100,7,não,não,sim,41.6172,,manos.tur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41597,42327,0,0,31,0,0,8,4,0,0,0,0,4,0,0,27,0,0,865,0,0,10,0,0,356,42080
ativa,nacional,2405127000116,PRODUTIVA AGENCIA DE VIAGENS E TURISMO LTDA,"RUA MANOEL TEIXEIRA, 21",CENTRO,432090,TAPEJARA,RS,99950000,54-3344-1814--3344-0155,16,não,não,sim,43.5195,,produtivaturismo@produtivaturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41597,42327,0,0,17,0,0,0,2,0,0,0,0,2,0,0,22,0,0,663,0,0,0,0,0,0,42080
