situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,codIBGEmunicipio,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,emailContatoRegular,emailContatoFretamento,tipoOutorgaRodoviario,tipoOutorgaSemiurbano,tipoOutorgaFretamento,dataAutorizacaoRodoviario,dataVigenciaRodoviario,dataAutorizacaoSemiurbano,dataVigenciaSemiurbano,dataAutorizacaoFretamento,dataVigenciaFretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia
ativa,nacional,83.647.479/0001-80,AUTO VIAÇÃO CRITUR LTDA,"AV. CENTENÁRIO, Nº 5650",PRÓSPERA,420460,CRICIUMA,SC,88815000,48-3462-0122,17,não,não,sim,421251,,turismo@critur.com.br; contabilidade@critur.com.br,na,na,AUTORIZAÇÃO,,,,,42753,,0,0,70,0,0,1,6,0,0,0,0,6,0,0,41,0,0,1377,0,0,0,0,0,0,43344
ativa,nacional,83.742.338/0001-46,RIMATUR TRANSPORTES LTDA,"RODOVIA CURITIBA/PONTA GROSSA - BR 277, 1875",MOSSUNGUÊ,410690,CURITIBA,PR,82305100,41-2141-5700,53,não,não,sim,411252,,comercial.turismo@rimatur.com.br,na,na,AUTORIZAÇÃO,,,,,42768,,0,0,559,0,0,0,23,3,0,0,0,26,0,0,290,0,0,9285,0,0,0,0,0,0,43344
ativa,nacional,83.945.469/0001-20,ILSON ANTONIO BORLA EIRELI - EPP,DO COMERCIO,CENTRO,420640,GUARACIABA,SC,89920000,49-(49) 3645-0251,12,não,não,sim,424617,,borlatur@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,42615,,0,0,14,0,0,0,2,0,0,0,0,2,0,0,9,0,0,261,0,0,0,0,0,0,43344
ativa,nacional,84.438.209/0001-21,VIAÇÃO CANARINHO LTDA,"RUA ROBERTO ZIEMANN, 460",CENTRO,420890,JARAGUA DO SUL,SC,89255300,47-3275-8500,15,não,não,sim,420277,,turismo@canarinho.com.br,na,na,AUTORIZAÇÃO,,,,,42872,,0,0,35,0,0,0,7,0,0,0,0,7,0,0,17,0,0,507,0,0,0,0,0,0,43344
ativa,nacional,84.499.383/0001-84,EDACOS TRANSPORTES COLETIVOS ESPECIAIS E TURISMO LTDA - EPP,MALVADIVAS,CIDADE NOVA,130260,MANAUS,AM,69097272,,7,não,não,sim,130971,,diretor@edacos.com.br,na,na,AUTORIZAÇÃO,,,,,43304,,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,84.555.028/0001-85,SANTA PAULINA DO NORTE TRANSPORTES EIRELI EPP,"RUA DAS CRIANÇAS, 4635",FLORESTA,110020,PORTO VELHO,RO,76806440,69-3227-2829,11,não,não,sim,117737,,santapaulinatransportes@outlook.com,na,na,AUTORIZAÇÃO,,,,,42753,,0,0,11,0,0,2,4,0,0,0,0,4,0,0,7,0,0,273,0,0,2,0,0,80,43344
ativa,nacional,84.697.051/0001-04,TRANSPORTE E TURISMO SANTO ANTÔNIO LTDA,"AV. SANTOS DUMONT, 450",BOM RETIRO,420910,JOINVILLE,SC,89218100,47-3441-9999,44,não,não,sim,421228,,dhaltro@transtusa.com.br,na,na,AUTORIZAÇÃO,,,,,42762,,0,0,37,0,0,0,7,4,0,0,0,11,0,0,10,0,0,198,0,0,0,0,0,0,43344
ativa,nacional,84.704.295/0001-77,GIDION TRANSPORTE E TURISMO LTDA,COPACABANA,FLORESTA,420910,JOINVILLE,SC,89211380,47-800475001,8,não,não,sim,42.000*,,fabricio@gidion.com.br,na,na,AUTORIZAÇÃO,,,,,42278,,0,0,5,0,0,0,6,2,0,0,0,8,0,0,2,0,0,38,0,0,0,0,0,0,43344
ativa,nacional,84.800.853/0001-06,VIAÇÃO SANDER LTDA,RODOVIA PRT -  467 SN KM 16 CX SAÍDA PORTO MENDES,IGUIPORA,411460,MARECHAL CANDIDO RONDON,PR,85972000,45-3270-1112-3254-4070,28,não,não,sim,410843,,sanderturismo@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42898,,0,0,51,0,0,18,3,2,0,0,0,5,0,0,32,0,0,843,0,0,12,0,0,309,43344
ativa,nacional,84.853.753/0001-30,AYRTON MARQUES JUNIOR EIRELI - ME,"RUA GENIRO VAZ, 305",JD. MORADA DO SOL,410360,CAMBARA,PR,86390000,43-999229380,1,não,não,sim,419763,,jrvans@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42615,,0,0,11,0,0,0,0,2,0,0,0,2,0,0,7,0,0,87,0,0,0,0,0,0,43344
ativa,nacional,84.865.666/0001-00,AMAZING LOCADORA E TURISMO LTDA,RUI BARBOSA,CENTRO,410830,FOZ DO IGUAÇU,PR,85852120,45-(45) 35231-1534,2,não,não,sim,410929,,sonmacontabil@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42762,,0,0,10,0,0,0,0,3,0,0,0,3,0,0,10,0,0,98,0,0,0,0,0,0,43344
ativa,nacional,84.907.757/0001-53,C M ANDRADE & J W ANDRADE LTDA - ME,ROCHA CARVALHAIS,SAO JOSE,411990,PONTA GROSSA,PR,84015275,,0,não,não,sim,410804,,cleamaraandrade12@gmail.com,na,na,AUTORIZAÇÃO,,,,,43273,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,84.935.402/0001-78,TRANSPORTES E TURISMO MANFREDI S.A,ALAGOAS,S CRISTOVAO,420930,LAGES,SC,88509110,49-(49) 3225-2722,27,não,não,sim,421382,,turismomanfredivaldir@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42753,,0,0,68,0,0,0,9,0,0,0,0,9,0,0,29,0,0,623,0,0,0,0,0,0,43344
ativa,nacional,84.940.287/0001-20,MISSÃO VIAGENS E TURISMO LTDA,RUA CAMPO GRANDE,LOTEAMENTO MALLMANN,410460,CAPITAO LEONIDAS MARQUES,PR,85790000,45-(45) 3286-3234,5,não,não,sim,411900,,viccariturismo@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42328,,0,0,10,0,0,0,2,0,0,0,0,2,0,0,9,0,0,332,0,0,0,0,0,0,43344
ativa,nacional,85.032.639/0001-01,J DE DEUS DE SOUZA - EIRELI - ME,"RUA VEREADOR ANTONIO REBELATO, 19",VILA PARANAPANEMA,412000,PORECATU,PR,86160000,43-36231407,14,não,não,sim,419512,,jdtranstur@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42562,,0,0,48,0,0,3,1,5,0,0,0,6,0,0,35,0,0,575,0,0,3,0,0,29,43344
ativa,nacional,85.135.960/0001-11,TRANSCATTO TRANSPORTES LTDA - ME,"RUA DA ALEGRIA, 145",BAIRRO PROGRESSO,421050,MARAVILHA,SC,89874000,49-3664-0337,15,não,não,sim,425696,,transcatto@mhnet.com.br,na,na,AUTORIZAÇÃO,,,,,42649,,0,0,41,0,0,0,4,1,0,0,0,5,0,0,28,0,0,591,0,0,0,0,0,0,43344
ativa,nacional,85.167.393/0001-85,TRANSALLES TRANSPORTADORA TURISTICA LTDA,VISCONDE DE TAUNAY,ATIRADORES,420910,JOINVILLE,SC,89203062,47-(47) 3433-1503,10,não,não,sim,427179,,fretamento@allestur.com.br,na,na,AUTORIZAÇÃO,,,,,42328,,0,0,90,0,0,0,4,0,0,0,0,4,0,0,66,0,0,2160,0,0,0,0,0,0,43344
ativa,nacional,85.172.070/0001-80,REISEBUS AUF TURISMO LTDA - ME,"RUA SANTA CATARINA, 728",CENTRO,420470,CUNHA PORA,SC,89890000,49-3646-0343,12,não,não,sim,424452,,reisebus@superig.com.br;andrea@agadelha.com.br,na,na,AUTORIZAÇÃO,,,,,42356,,0,0,200,0,0,0,3,1,0,0,0,4,0,0,127,0,0,1672,0,0,0,0,0,0,43344
ativa,nacional,85.240.042/0001-52,AUTO VIACAO SUL TRANSPORTE DE PASSAGEIROS LTDA,SCT 480,MARECHAL BORMANN,420420,CHAPECO,SC,89804460,,3,não,não,sim,420981,,ana.carolina.acs23@gmail.com,na,na,AUTORIZAÇÃO,,,,,43315,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,18,0,0,0,0,0,0,43344
ativa,nacional,85.254.928/0001-55,IRINEU TRESSOLDI & CIA LTDA - ME,"AVENIDA PRESIDENTE VARGAS, Nº 602",CENTRO,420500,DIONISIO CERQUEIRA,SC,89950000,49-3644-1779,7,não,não,sim,421164,,tressolditur@gmail.com; contato@rfassessoria.tur.br,na,na,AUTORIZAÇÃO,,,,,42594,,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,85.304.442/0001-84,NILO TRANSPORTES E TURISMO LTDA - ME,MAXIMILIANO BAROWSKY,PRIMEIRO DE MAIO,420290,BRUSQUE,SC,88353260,47-(47) 3355-5688,18,não,não,sim,420990,,atendimento@nilotur.com.br,na,na,AUTORIZAÇÃO,,,,,42753,,0,0,73,0,0,0,8,3,0,0,0,11,0,0,47,0,0,1647,0,0,0,0,0,0,43344
ativa,nacional,85.460.079/0001-96,EMPRESA DE TRANSPORTES COLETIVO VOLKMANN LTDA,"RUA PRESIDENTE COSTA E SILVA, 557",TESTO REGA,421320,POMERODE,SC,89107000,47-3395-1400--3395-1404,38,não,não,sim,420571,,frank@turismovolkmann.com.br,na,na,AUTORIZAÇÃO,,,,,42562,,0,0,179,0,0,12,10,0,0,0,0,10,0,0,108,0,0,3545,0,0,4,0,0,93,43344
ativa,nacional,85.481.372/0001-30,FTG - TURISMO LTDA - ME,"RUA DOMINGOS ANTONIO MARRONI, 490",JD. VALE VERDE,411370,LONDRINA,PR,86040670,43-3356-6387,14,não,não,sim,415012,,ftgturismo@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42615,,0,0,160,0,0,0,3,0,0,0,0,3,0,0,80,0,0,2570,0,0,0,0,0,0,43344
ativa,nacional,85.495.828/0001-10,G E SOCOLOVSKI EIRELI - EPP,"RODOVIA BR 373, KM 257, S/N",MANDURI,412060,PRUDENTOPOLIS,PR,84400000,42-3446-1622,13,não,não,sim,411674,,viacaoivai@saogeronimo.com.br,na,na,AUTORIZAÇÃO,,,,,42446,,0,0,29,0,0,0,4,0,0,0,0,4,0,0,17,0,0,641,0,0,0,0,0,0,43344
ativa,nacional,85.509.438/0001-52,ALLIGUI VIAGENS E TURISMO DE ANDIRÁ LTDA - ME,"AV. BRASIL, 885",JARDIM SANTO ANTONIO,410110,ANDIRA,PR,86380000,043-3538-1998,14,não,não,sim,410042,,alliguitur@gmail.com,na,na,AUTORIZAÇÃO,,,,,42488,,0,0,58,0,0,0,2,0,0,0,0,2,0,0,48,0,0,2183,0,0,0,0,0,0,43344
ativa,nacional,85.776.342/0001-50,EXPRESSO TAIOENSE LTDA,"RUA LAURO MULLER, 444",CENTRO,421480,RIO DO SUL,SC,89160000,47-3521-0299,6,não,não,sim,420611,,fernando@expressotaioense.com.br; rfassessoria2@gmail.com,na,na,AUTORIZAÇÃO,,,,,42328,,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,86.157.781/0001-48,NEVATUR TRANSPORTES E TURISMO LTDA,"RUA ARISTIDES CASSÃO, 200",CENTRO,421650,SAO JOAQUIM,SC,88600000,49-3223-2922--9135-5163,7,não,não,sim,423869,,nevatur@nevatur.com.br,na,na,AUTORIZAÇÃO,,,,,42762,,0,0,9,0,0,0,4,0,0,0,0,4,0,0,8,0,0,228,0,0,0,0,0,0,43344
ativa,nacional,86.183.381/0001-07,RODOVIARIA STA TEREZINHA AG DE VIAGENS E TURISMO LTDA,"RUA FELIPE SCHMIDT, 515 LOJA 111",CENTRO,420540,FLORIANOPOLIS,SC,88010001,48-3258-1835,24,não,não,sim,426590,,elietevieira@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,42537,,0,0,11,0,0,0,3,0,0,0,0,3,0,0,5,0,0,165,0,0,0,0,0,0,43344
ativa,nacional,86.249.075/0001-26,EXPRESSO SANTA HELENA DE ÔNIBUS LTDA EPP,"AV. BRASILIA, Nº 499",CENTRO,421555,SANTA HELENA,SC,89915000,49-36220227,10,não,não,sim,420219,,contato@santahelenaturismo.com.br,na,na,AUTORIZAÇÃO,,,,,42663,,0,0,52,0,0,4,4,1,0,0,0,5,0,0,34,0,0,1218,0,0,4,0,0,144,43344
ativa,nacional,86.428.661/0001-38,TRANSPORTES CAPIVARI LTDA,"AV. ESXP. JOSÉ PEDRO COELHO, 1375",REVOREDO,421870,TUBARAO,SC,88704761,48-3626-5422,15,não,não,sim,424985,,trafego@transportescapivari.com.br,na,na,AUTORIZAÇÃO,,,,,42852,,0,0,9,0,0,0,6,0,0,0,0,6,0,0,7,0,0,236,0,0,0,0,0,0,43344
ativa,nacional,86.428.893/0001-96,TRANSPORTES ALVORADA LTDA,"RUA JOSE GENOVEZ, 214",CENTRO,421870,TUBARAO,SC,88701650,48-3301-0001,18,não,não,sim,420988,,comercial@transportesalvorada.com.br,na,na,AUTORIZAÇÃO,,,,,42649,,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,86.431.749/0001-09,EMPRESA SANTO ANJO DA GUARDALTDA.,AVENIDA GOVERNADOR IVO SILVEIRA  - Nº 2715 - CAPOEIRAS,,420540,FLORIANOPOLIS,SC,88085001,(48)38213000,75,sim,não,sim,420405,edgar.haas@santoanjo.com.br; carlospereira@santo,wagner.borges@santoanjo.com.br,AUTORIZAÇÃO,na,AUTORIZAÇÃO,42370,42704,,,42328,,16,0,56,0,0,0,29,1,0,28,0,28,0,0,25,0,0,938,0,0,0,0,0,0,43344
ativa,nacional,86.490.075/0001-13,TRANSLUCAS LTDA - ME,"RUA NATANAEL DA SILVA NETO, Nº 430",CORRENTINHO,312800,GUANHAES,MG,39741000,31-3047-9118,14,não,não,sim,315807,,translucasturismo@gmail.com,na,na,AUTORIZAÇÃO,,,,,42642,,0,0,20,0,0,0,2,0,0,0,0,2,0,0,13,0,0,573,0,0,0,0,0,0,43344
ativa,nacional,86.490.513/0001-43,JAIRO MILTON MAGALHAES CPF 26356970600 - EPP,ANTONIO BORTOLAN,BORTOLAN,315180,POÇOS DE CALDAS,MG,37704397,,4,não,não,sim,310773,,jmmtransportes@hotmail.com,na,na,AUTORIZAÇÃO,,,,,43248,,0,0,40,0,0,0,4,0,0,0,0,4,0,0,40,0,0,1597,0,0,0,0,0,0,43344
ativa,nacional,86.502.259/0001-56,BETTUR TURISMO VIAGEM LTDA - ME,"AV. BRASIL,  197",JARDIM CASA BRANCA,310670,BETIM,MG,32656618,31-3531-3862,23,não,não,sim,310558,,betimturismo1@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42762,,0,0,67,0,0,0,5,0,0,0,0,5,0,0,45,0,0,1793,0,0,0,0,0,0,43344
ativa,nacional,86.529.831/0001-70,EMPRESA AUTO VIAÇÃO SÃO JOSE LTDA,VIDAL RAMOS,CENTRO,421900,URUSSANGA,SC,88840000,48-(48) 3465-4470,4,não,não,sim,429539,,reginafenili@terra.com.br,na,na,AUTORIZAÇÃO,,,,,42562,,0,0,4,0,0,0,3,0,0,0,0,3,0,0,2,0,0,82,0,0,0,0,0,0,43344
ativa,nacional,86.599.248/0001-36,SERRANA TURISMO LTDA,"RUA GUARDA MOR, 682, GARAGEM",CENTRO,317100,VAZANTE,MG,38780000,34-3254-9888,29,não,não,sim,318352,,andrea@agadelha.com.br;andrefreitas220@gmail.com,na,na,AUTORIZAÇÃO,,,,,42510,,0,0,163,0,0,0,3,0,0,0,0,3,0,0,104,0,0,3411,0,0,0,0,0,0,43344
ativa,nacional,86.627.098/0001-27,CRISOLIA TURISMO LTDA,"RUA MANOEL PIRES, 87",CRISOLIA,314600,OURO FINO,MG,37572000,35-3446-5241,6,não,não,sim,311247,,crisoliatur@iconecta.com.br,na,na,AUTORIZAÇÃO,,,,,42916,,0,0,80,0,0,0,2,0,0,0,0,2,0,0,68,0,0,3064,0,0,0,0,0,0,43344
ativa,nacional,86.801.289/0001-63,SENHOR DOS CAMINHOS TURISMO E TRANSPORTES LTDA - ME,7 DE SETEMBRO,CENTRO,432090,TAPEJARA,RS,99950000,54-(54) 99982-2979,4,não,não,sim,430827,,lucastur@xmax.com.br,na,na,AUTORIZAÇÃO,,,,,43273,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,33,0,0,0,0,0,0,43344
ativa,nacional,86.862.091/0001-90,JANDIR ZABOT & FILHO LTDA,"RUA APARICIO BORGES, 496",CENTRO,431470,PLANALTO,RS,98470000,55-3794-1078,6,não,não,sim,431149,,marisulturismo@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,42873,,0,0,39,0,0,0,3,0,0,0,0,3,0,0,24,0,0,1000,0,0,0,0,0,0,43344
ativa,nacional,86.866.753/0001-08,TRANSPORTES 29 DE JULHO LTDA - ME,LINHA PRESIDENTE KENNEDY,RURAL,420430,CONCORDIA,SC,89725000,049-(49) 3442-0456,13,não,não,sim,42.000*,,andreapinheiroassessoria@gmail.com,na,na,AUTORIZAÇÃO,,,,,43342,,0,0,26,0,0,1,2,1,0,0,0,3,0,0,22,0,0,407,0,0,1,0,0,23,43344
ativa,nacional,86.917.143/0001-88,EMPRESA ANJOS LTDA - ME,"RUA CICERO PORTELA, Nº 404",CENTRO,221130,VALENÇA DO PIAUI,PI,64300000,89-3465-1184,1,não,não,sim,220105,,gerencialvalenca@gmail.com,na,na,AUTORIZAÇÃO,,,,,43056,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,86.943.040/0001-92,SÃO CARLOS TUR VIAGENS E TURISMO LTDA,"RUA DO COMERCIO,  549",CENTRO,421600,SAO CARLOS,SC,89885000,49-3325-4212,13,não,não,sim,421690,,saocarlostur@saocarlostur.com,na,na,AUTORIZAÇÃO,,,,,42753,,0,0,9,0,0,1,4,0,0,0,0,4,0,0,5,0,0,137,0,0,1,0,0,36,43344
ativa,nacional,87.079.869/0001-51,SIVIERO TRANSPORTES LTDA,"AV. PINHEIRO MACHADO, 710, SALA 02",CENTRO,432280,VERANOPOLIS,RS,95330000,54-3441-1317,23,não,não,sim,434926,,siviero@siviero-rs.com.br; sivitur@siviero-rs.com.br,na,na,AUTORIZAÇÃO,,,,,42698,,0,0,36,0,0,11,2,0,0,0,0,2,0,0,21,0,0,597,0,0,8,0,0,276,43344
ativa,nacional,87.113.700/0001-70,MARISUL TRANSPORTES LTDA,"RUA PERIMETRAL, 1420",VILA BORGES DE MEDEIROS,431180,MARAU,RS,99150000,54-3371-1500,3,não,não,sim,439718,,marisul@marisul.com.br,na,na,AUTORIZAÇÃO,,,,,42601,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,87.297.040/0001-25,TRANSPORTES IRMÃOS CÉ LTDA,SAO LUIZ,CENTRO,430100,ARROIO DO MEIO,RS,95940000,51-(51) 3716-1377,8,não,não,sim,433061,,irmaosce@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,42349,,0,0,22,0,0,0,4,0,0,0,0,4,0,0,10,0,0,285,0,0,0,0,0,0,43344
ativa,nacional,87.338.992/0001-40,SUL TRAVEL AGENCIA DE TURISMO LTDA - ME,DONA REGINA,SARANDI,431490,PORTO ALEGRE,RS,91110020,51-(51) 3340-2697,10,não,não,sim,43.000*,,sultravel@terra.com.br,na,na,AUTORIZAÇÃO,,,,,43342,,0,0,37,0,0,5,2,0,0,0,0,2,0,0,20,0,0,664,0,0,1,0,0,21,43344
ativa,nacional,87.381.257/0001-19,TORRESCAR TRANSPORTES E TURISMO LTDA - EPP,CABO BRAGA,IGRA,432150,TORRES,RS,95560000,51-(51) 3664-2033,42,não,não,sim,431056,,torres@torrescar.com.br,na,na,AUTORIZAÇÃO,,,,,42587,,0,0,71,0,0,0,10,0,0,0,0,10,0,0,42,0,0,1465,0,0,0,0,0,0,43344
ativa,nacional,87.396.834/0001-46,RODAM TRANSPORTES LTDA,RUA ALVARES DE AZEVEDO 117,TIARAJU,430160,BAGÉ,RS,96422190,53-3242-2680,23,não,não,sim,437716,,cadastros.rodam@gmail.com,na,na,AUTORIZAÇÃO,,,,,42649,,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,87.525.341/0001-69,"FREDERES, RODEL WEIMER S/A TRANSPORTES COLETIVOS","ESTRADA  VICINAL VRS-15, Nº 968",PEQUENO OPERARIO,431900,SAO MARCOS,RS,95190000,54-3291-2948,12,não,não,sim,435868,,fretamento@frederes.com.br,na,na,AUTORIZAÇÃO,,,,,42698,,0,0,19,0,0,10,4,0,0,0,0,4,0,0,7,0,0,250,0,0,4,0,0,146,43344
ativa,nacional,87.548.442/0001-55,EMPRESA DE TRANSPORTES COLETIVOS MONTE BELO LTDA,"RUA JOÃO SALVADOR, 220",CENTRO,431238,MONTE BELO DO SUL,RS,95718000,54-3457-1100,15,não,não,sim,433479,,etcmontebelo@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,42328,,0,0,7,0,0,0,3,0,0,0,0,3,0,0,7,0,0,252,0,0,0,0,0,0,43344
ativa,nacional,87.674.388/0001-94,TRANSPORTES COLETIVOS ARCO IRIS LTDA,"RUA BENTO GONÇALVES, 142",CENTRO,431590,RODEIO BONITO,RS,98360000,55-3798-1591,5,não,não,sim,436442,,coletivoarcoiris@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,42508,,0,0,75,0,0,3,4,0,0,0,0,4,0,0,48,0,0,1036,0,0,1,0,0,30,43344
ativa,nacional,87.699.419/0001-61,IRINEU MILBRATH & CIA LTDA,"RUA ANTÔNIO MANOEL, 726 SALA 02",CENTRO,431750,SANTO ANGELO,RS,98801690,55-3313-5265,16,não,não,sim,431072,,missiotur@terra.com.br,na,na,AUTORIZAÇÃO,,,,,42531,,0,0,23,0,0,3,2,0,0,0,0,2,0,0,16,0,0,604,0,0,1,0,0,39,43344
ativa,nacional,87.767.596/0001-38,ARGENTA TURISMO E VIAGENS LTDA,"RUA JOÃO TOMAS SOARES LEAL, 310, SALA 01",CENTRO,431960,SAO SEPÉ,RS,97340000,55-32331502,58,não,não,sim,430089,,argentalistas@terra.com.br,na,na,AUTORIZAÇÃO,,,,,42571,,0,0,39,0,0,10,5,0,0,0,0,5,0,0,17,0,0,620,0,0,4,0,0,151,43344
ativa,nacional,87.795.274/0001-00,LOPES & AMARAL AGÊNCIA DE VIAGENS E TURISMO LTDA,"AV JOSE LOUREIRO DA SILVA, Nº119",CENTRO,430350,CAMAQUA,RS,96180000,51-3671-2131,8,não,não,sim,435877,,camaquatur@camaquatur.com.br,na,na,AUTORIZAÇÃO,,,,,42762,,0,0,12,0,0,3,3,0,0,0,0,3,0,0,4,0,0,143,0,0,3,0,0,127,43344
ativa,nacional,88.104.856/0001-58,TRANSPORTES NYSTOM LTDA.,Rua Florencio Ribeiro - nº 920 - Centro,,431530,QUARAI,RS,97560000,(55) 3423-1130,0,não,sim,não,na     ,t-nystrom@hotmail.com,,na,na,na,,,26499,42704,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,88.276.704/0001-32,EXPRESSO SB TRANSPORTES E TURISMO LTDA,"RUA BARÃO DO AMAZONAS, 217",CENTRO,430690,ENCRUZILHADA DO SUL,RS,96610000,51-3733-1020,3,não,não,sim,431571,,expresso.sb@terra.com.br,na,na,AUTORIZAÇÃO,,,,,42328,,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,28,0,0,0,0,0,0,43344
ativa,nacional,88.327.960/0001-01,CANTELLE VIAGENS E TURISMO LTDA,RUA MACHADO DE ASSIS Nº809,,410480,CASCAVEL,PR,85802250,(45) 3226-5243,27,sim,não,não,na     ,juridico.multas@princesadoscampos.com.br,,AUTORIZAÇÃO,na,na,42559,42704,,,,,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9520,0,0,0,0,0,0,0,0,43344
ativa,nacional,88.382.049/0001-05,TURISA TURISMO SANTANENSE LTDA,"AV. PRESIDENTE JOÃO B. GOULART, 150",CENTRO,431710,SANTANA DO LIVRAMENTO,RS,97574000,55-3242-3166,31,não,não,sim,430068,,turisa@terra.com.br,na,na,AUTORIZAÇÃO,,,,,42947,,0,0,148,0,0,19,4,1,0,0,0,5,0,0,102,0,0,2409,0,0,14,0,0,358,43344
ativa,nacional,88.421.771/0001-01,AUTO ELETRICA E TRANSPORTE LAJADENSE LTDA ME,"R ERECHIM, 520",UNIVERSITÁRIO,431140,LAJEADO,RS,95914656,51-985152887,2,não,não,sim,432462,,julioviagens@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,42912,,0,0,10,0,0,0,0,1,0,0,0,1,0,0,5,0,0,73,0,0,0,0,0,0,43344
ativa,nacional,88.440.326/0001-80,EMPRESA DE TRANSPORTES SIMONI LTDA,"VILA TRÊS BARRAS, S/Nº",TRÊS BARRAS,430090,ARATIBA,RS,99770000,54-9921-3802,9,não,não,sim,438152,,odacir.simoni@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42395,,0,0,6,0,0,3,2,0,0,0,0,2,0,0,6,0,0,209,0,0,3,0,0,88,43344
ativa,nacional,88.446.869/0001-05,HELIOS COLETIVOS E CARGAS LTDA.,Avenida Flores da Cunha - nº 4877 - Borguetti,,430470,CARAZINHO,RS,99500000,(54) 3330-1922,129,sim,não,não,na     ,robertoportantiolo@helios.tur.br,,AUTORIZAÇÃO,na,na,42689,42704,,,,,11,0,0,0,0,0,16,0,0,16,0,0,0,0,0,60642,0,0,0,0,0,0,0,0,43344
ativa,nacional,88.456.744/0001-66,CHAMPION TURISMO E TRANSPORTE LTDA,"RUA FERNANDO ABOTT, 284",SÃO PEDRO,430470,CARAZINHO,RS,99500000,54-3331-5316,18,não,não,sim,432747,,magnitur@magnitur.com.br; delcio@magnitur.com.br,na,na,AUTORIZAÇÃO,,,,,42916,,0,0,19,0,0,1,2,0,0,0,0,2,0,0,10,0,0,361,0,0,1,0,0,33,43344
ativa,nacional,88.485.040/0001-11,PORTO VEICULOS LTDA,BUARQUE DE MACEDO,SAO GERALDO,431490,PORTO ALEGRE,RS,90230250,051-(51) 3346-4100,9,não,não,sim,438819,,financeiro@portoexecutive.com.br,na,na,AUTORIZAÇÃO,,,,,42936,,0,0,3,0,0,0,0,1,0,0,0,1,0,0,3,0,0,13,0,0,0,0,0,0,43344
